anio	trimestre	aglomerado_origen	localidad_destino	viajantes
2019	2	Concordia	Mendoza, Ciudad de	568
2019	2	Concordia	Paraná	25941
2019	2	Concordia	Puerto Yeruá	1120
2019	2	Concordia	Rosario	292
2019	2	Concordia	Salta	296
2019	2	Concordia	San Martín de los Andes	2405
2019	2	Concordia	Santa Fe	8291
2019	2	Concordia	Villa Elisa	464
2019	2	Concordia	Villa Zorraquín	5062
2019	2	Paraná	Cerrito	2821
2019	2	Paraná	Ciudad de Buenos Aires	1875
2019	2	Paraná	Colón	2016
2019	2	Paraná	Concepción del Uruguay	13616
2019	2	Paraná	Gualeguay	10734
2019	2	Paraná	Hernandarias	268
2019	2	Paraná	Huerta Grande	944
2019	2	Paraná	La Falda	3400
2019	2	Paraná	Mendoza, Ciudad de	1974
2019	2	Paraná	Miramar	864
2019	2	Paraná	Paraná	2425
2019	2	Paraná	Piedras Blancas	288
2019	2	Paraná	Puerto Iguazú	1326
2019	2	Paraná	Rafaela	18618
2019	2	Paraná	Rincón Potrero	2020
2019	2	Paraná	Rosario	4439
2019	2	Paraná	Salta	3184
2019	2	Paraná	San Benito	1176
2019	2	Paraná	San Rafael (Ciudad)	1111
2019	2	Paraná	Santa Fe	5681
2019	2	Paraná	Tabossi	6040
2019	2	Paraná	Viale	4170
2019	2	Paraná	Villa Urquiza	26278
2019	3	Concordia	Chajarí	15115
2019	3	Concordia	Ciudad de Buenos Aires	3226
2019	3	Concordia	Colonia Ayuí	1336
2019	3	Concordia	Colón	324
2019	3	Concordia	Federación	4662
2019	3	Concordia	Gualeguaychú	1280
2019	3	Concordia	Martínez	318
2019	3	Concordia	Paraná	23435
2019	3	Concordia	Puerto Yeruá	3214
2019	3	Concordia	Salta	1874
2019	3	Concordia	San Fernando del Valle de Catamarca	324
2019	3	Concordia	Santa Fe	2810
2019	3	Concordia	Viedma	324
2019	3	Concordia	Villa Elisa	324
2019	3	Paraná	Cerrito	8771
2019	3	Paraná	Ciudad de Buenos Aires	1515
2019	3	Paraná	Colón	2504
2019	3	Paraná	Concepción del Uruguay	15160
2019	3	Paraná	Córdoba	3017
2019	3	Paraná	Diamante	6826
2019	3	Paraná	Esquina	3672
2019	3	Paraná	Federación	1248
2019	3	Paraná	General Ramírez	346
2019	3	Paraná	Gualeguay	1875
2019	3	Paraná	Jesús María	184
2019	3	Paraná	Junín	640
2019	3	Paraná	Luján	1431
2019	3	Paraná	María Grande	9180
2019	3	Paraná	Oro Verde	2540
2019	3	Paraná	Pueblo General San Martín	1303
2019	3	Paraná	Puerto Madryn	1520
2019	3	Paraná	Rosario	9347
2019	3	Paraná	Salta	3739
2019	3	Paraná	San Carlos de Bariloche	1148
2019	3	Paraná	San Salvador	1040
2019	3	Paraná	Santa Elena	1012
2019	3	Paraná	Santa Fe	6863
2019	3	Paraná	Sauce Viejo	1276
2019	3	Paraná	Seguí	3658
2019	3	Paraná	Tabossi	9408
2019	3	Paraná	Viale	17684
2019	3	Paraná	Victoria	11704
2019	3	Paraná	Villa Carlos Paz	6421
2019	3	Paraná	Villa General Belgrano	2428
2019	3	Paraná	Villa Urquiza	1010
2019	4	Concordia	Ciudad de Buenos Aires	8915
2019	4	Concordia	Colonia Ayuí	688
2019	4	Concordia	Colón	4394
2019	4	Concordia	Federación	10125
2019	4	Concordia	La Plata	3377
2019	4	Concordia	Libertador San Martín	426
2019	4	Concordia	Los Charrúas	4598
2019	4	Concordia	Nueva Escocia	1359
2019	4	Concordia	Paraná	350
2019	4	Concordia	Puerto Yeruá	5408
2019	4	Concordia	San Carlos de Bariloche	861
2019	4	Paraná	Aldea Valle María	11226
2019	4	Paraná	Cerrito	920
2019	4	Paraná	Ciudad de Buenos Aires	7054
2019	4	Paraná	Concordia	780
2019	4	Paraná	Córdoba	7262
2019	4	Paraná	Diamante	336
2019	4	Paraná	Esperanza	410
2019	4	Paraná	Esquel	1140
2019	4	Paraná	General Ramírez	336
2019	4	Paraná	Larroque	4632
2019	4	Paraná	Mar del Plata	1006
2019	4	Paraná	Mendoza, Ciudad de	2829
2019	4	Paraná	Merlo	472
2019	4	Paraná	Miramar	336
2019	4	Paraná	Nogoyá	6360
2019	4	Paraná	Oro Verde	1896
2019	4	Paraná	Paraná	624
2019	4	Paraná	Pueblo Brugo	948
2019	4	Paraná	Puerto Iguazú	3032
2019	4	Paraná	Reconquista	1257
2019	4	Paraná	Rosario	5158
2019	4	Paraná	San Carlos de Bariloche	444
2019	4	Paraná	San Nicolás de los Arroyos	1006
2019	4	Paraná	San Salvador	920
2019	4	Paraná	Santa Fe	24171
2019	4	Paraná	Seguí	2514
2019	4	Paraná	Victoria	2021
2019	4	Paraná	Villa Carlos Paz	801
2019	4	Paraná	Villa General Belgrano	880
2019	4	Paraná	Villa Urquiza	30471
2019	4	Paraná	Zárate	676
2020	1	Concordia	Avellaneda	2898
2020	1	Concordia	Chajarí	280
2020	1	Concordia	Ciudad de Buenos Aires	2436
2020	1	Concordia	Colón	9670
2020	1	Concordia	Concepción del Uruguay	834
2020	1	Concordia	Córdoba	2561
2020	1	Concordia	Federación	21700
2020	1	Concordia	Libertador San Martín	690
2020	1	Concordia	Mar del Plata	8108
2020	1	Concordia	Mendoza, Ciudad de	834
2020	1	Concordia	Mercedes	558
2020	1	Concordia	Paraná	285
2020	1	Concordia	Santa Fe	618
2020	1	Concordia	Villa Carlos Paz	562
2020	1	Paraná	Aldea Valle María	1776
2020	1	Paraná	Cerrito	262
2020	1	Paraná	Ciudad de Buenos Aires	19349
2020	1	Paraná	Conscripto Bernardi	1454
2020	1	Paraná	Diamante	4591
2020	1	Paraná	General Ramírez	8304
2020	1	Paraná	Gualeguaychú	1650
2020	1	Paraná	Lujan de Cuyo (Ciudad)	1872
2020	1	Paraná	Mar del Plata	546
2020	1	Paraná	Oro Verde	1584
2020	1	Paraná	Pinamar	5868
2020	1	Paraná	Rosario	7094
2020	1	Paraná	San Carlos de Bariloche	1593
2020	1	Paraná	San Martín de los Andes	518
2020	1	Paraná	San Salvador de Jujuy	650
2020	1	Paraná	Santa Ana	6055
2020	1	Paraná	Santa Fe	1060
2020	1	Paraná	Sauce Montrull	526
2020	1	Paraná	Viale	2126
2020	1	Paraná	Victoria	381
2020	1	Paraná	Villa Carlos Paz	15748
2020	1	Paraná	Villa Urquiza	7279
2020	1	Paraná	Villa de María	3560
2020	1	Paraná	Yapeyú	524
2020	2	Concordia	Chajarí	6762
2020	2	Concordia	Concordia	6570
2020	2	Concordia	Curuzú Cuatiá	357
2020	2	Concordia	Gualeguaychú	1424
2020	2	Concordia	Los Charrúas	20274
2020	2	Concordia	Puerto Yeruá	712
2020	2	Paraná	Ciudad de Buenos Aires	905
2020	2	Paraná	Diamante	580
2020	2	Paraná	Merlo	4602
2020	2	Paraná	Sauce de Luna	5499
2020	3	Concordia	Clodomiro Ledesma	658
2020	3	Concordia	Gualeguaychú	1080
2020	3	Concordia	La Criolla	316
2020	3	Paraná	Armstrong	1282
2020	3	Paraná	Córdoba	730
2020	3	Paraná	Paraná	14512
2020	3	Paraná	Quehué	1136
2020	3	Paraná	Rosario	752
2020	3	Paraná	San Benito	448
2020	3	Paraná	Viale	6168
2020	4	Concordia	Concordia	1629
2020	4	Concordia	Córdoba	834
2020	4	Concordia	La Criolla	870
2020	4	Concordia	La Paz	2112
2020	4	Concordia	Martínez	534
2020	4	Concordia	Pinamar	2214
2020	4	Concordia	Puerto Yeruá	6647
2020	4	Paraná	Cerrito	1346
2020	4	Paraná	Chajarí	988
2020	4	Paraná	Ciudad de Buenos Aires	494
2020	4	Paraná	Colonia Avellaneda	888
2020	4	Paraná	Crespo	856
2020	4	Paraná	Córdoba	488
2020	4	Paraná	Diamante	775
2020	4	Paraná	Federación	530
2020	4	Paraná	General Galarza	490
2020	4	Paraná	Larroque	738
2020	4	Paraná	Libertador San Martín	24496
2020	4	Paraná	Marcos Juárez	3231
2020	4	Paraná	María Grande	4278
2020	4	Paraná	Paraná	7976
2020	4	Paraná	Quehué	1080
2020	4	Paraná	Rosario	7322
2020	4	Paraná	Santa Fe	3458
2020	4	Paraná	Sauce Montrull	247
2020	4	Paraná	Viale	5252
2020	4	Paraná	Victoria	488
2020	4	Paraná	Villa General Belgrano	488
2020	4	Paraná	Villa Urquiza	14591
2020	4	Paraná	Villaguay	732
2020	4	Paraná	Zárate	490
2021	1	Concordia	Colón	729
2021	1	Concordia	Concepción del Uruguay	8898
2021	1	Concordia	Concordia	27280
2021	1	Concordia	Ituzaingó	3160
2021	1	Concordia	José León Suárez	600
2021	1	Concordia	Puerto Yeruá	2075
2021	1	Concordia	San Bernardo	807
2021	1	Concordia	San Marcos Sierra	481
2021	1	Concordia	San Rafael (Ciudad)	242
2021	1	Concordia	Villaguay	250
2021	1	Paraná	Aldea Brasilera	762
2021	1	Paraná	Cerrito	771
2021	1	Paraná	Ciudad de Buenos Aires	381
2021	1	Paraná	Claromecó	1209
2021	1	Paraná	Concepción del Uruguay	906
2021	1	Paraná	Crespo	2178
2021	1	Paraná	Córdoba	142
2021	1	Paraná	Diamante	4488
2021	1	Paraná	Esperanza	7604
2021	1	Paraná	Federación	4299
2021	1	Paraná	Larroque	268
2021	1	Paraná	Molino Doll	1710
2021	1	Paraná	Paraná	2865
2021	1	Paraná	Pueblo General Belgrano	1095
2021	1	Paraná	Pueblo General San Martín	1775
2021	1	Paraná	Puerto Iguazú	2586
2021	1	Paraná	Rosario	1746
2021	1	Paraná	San Carlos de Bariloche	395
2021	1	Paraná	San Martín de los Andes	264
2021	1	Paraná	Santa Fe	12265
2021	1	Paraná	Tanti	256
2021	1	Paraná	Tigre	1710
2021	1	Paraná	Victoria	2013
2021	1	Paraná	Villa Gesell	790
2021	1	Paraná	Villa Urquiza	61130
2021	1	Paraná	Zárate	258
2021	2	Concordia	Chajarí	652
2021	2	Concordia	Ciudad de Buenos Aires	244
2021	2	Concordia	Colón	1776
2021	2	Concordia	Concordia	474
2021	2	Concordia	Córdoba	3155
2021	2	Concordia	Federación	174
2021	2	Concordia	Gualeguaychú	440
2021	2	Concordia	Rosario	999
2021	2	Concordia	Villaguay	348
2021	2	Paraná	Aldea Brasilera	3392
2021	2	Paraná	Aldea Valle María	548
2021	2	Paraná	Bella Vista	1236
2021	2	Paraná	Cabalango	228
2021	2	Paraná	Cerrito	3968
2021	2	Paraná	Ciudad de Buenos Aires	113
2021	2	Paraná	Colonia Avellaneda	5749
2021	2	Paraná	Crespo	856
2021	2	Paraná	Córdoba	3968
2021	2	Paraná	Diamante	1792
2021	2	Paraná	Esperanza	23550
2021	2	Paraná	Federación	342
2021	2	Paraná	General Ramírez	23550
2021	2	Paraná	La Paz	524
2021	2	Paraná	María Grande	448
2021	2	Paraná	Nogoyá	23550
2021	2	Paraná	Oro Verde	638
2021	2	Paraná	Paraná	12183
2021	2	Paraná	Rosario	1546
2021	2	Paraná	San Gustavo	160
2021	2	Paraná	San Isidro	266
2021	2	Paraná	San José de Feliciano	250
2021	2	Paraná	Santa Fe	10187
2021	2	Paraná	Seguí	1010
2021	2	Paraná	Villa General Belgrano	638
2021	3	Concordia	Ciudad de Buenos Aires	242
2021	3	Concordia	Colonia Ayuí	349
2021	3	Concordia	Colón	6351
2021	3	Concordia	Concordia	524
2021	3	Concordia	Córdoba	2227
2021	3	Concordia	Federal	287
2021	3	Concordia	Gualeguaychú	327
2021	3	Concordia	Libertador San Martín	227
2021	3	Concordia	Lomas de Zamora	144
2021	3	Concordia	Mar del Plata	15152
2021	3	Concordia	Paraná	208
2021	3	Concordia	Puerto Madryn	349
2021	3	Concordia	Puerto Yeruá	210
2021	3	Concordia	Rosario	1192
2021	3	Concordia	San Nicolás de los Arroyos	15576
2021	3	Concordia	San Pedro	13309
2021	3	Concordia	Ushuaia	6230
2021	3	Paraná	Aldea Brasilera	773
2021	3	Paraná	Cerrito	314
2021	3	Paraná	Ciudad de Buenos Aires	700
2021	3	Paraná	Concepción del Uruguay	4041
2021	3	Paraná	Diamante	2060
2021	3	Paraná	Esperanza	24550
2021	3	Paraná	Federación	8080
2021	3	Paraná	General Alvear	666
2021	3	Paraná	General Ramírez	24550
2021	3	Paraná	Gualeguaychú	4925
2021	3	Paraná	Lobos	226
2021	3	Paraná	Miramar	3976
2021	3	Paraná	Nogoyá	24550
2021	3	Paraná	Oro Verde	472
2021	3	Paraná	Paraná	7192
2021	3	Paraná	Salta	16084
2021	3	Paraná	San Fernando del Valle de Catamarca	768
2021	3	Paraná	San Salvador de Jujuy	220
2021	3	Paraná	Santa Fe	55867
2021	3	Paraná	Santa Rosa de Calamuchita	314
2021	3	Paraná	Termas de Río Hondo	290
2021	3	Paraná	Venado Tuerto	220
2021	3	Paraná	Vicente López	459
2021	3	Paraná	Victoria	222
2021	3	Paraná	Villa Elisa	570
2021	3	Paraná	Villa General Belgrano	24550
2021	4	Concordia	Chajarí	636
2021	4	Concordia	Ciudad de Buenos Aires	486
2021	4	Concordia	Colonia Ayuí	37626
2021	4	Concordia	Colón	254
2021	4	Concordia	El Calafate	211
2021	4	Concordia	Federación	9457
2021	4	Concordia	Federal	360
2021	4	Concordia	Lomas de Zamora	127
2021	4	Concordia	Paraná	18512
2021	4	Concordia	Pinamar	7904
2021	4	Concordia	Rosario	254
2021	4	Concordia	Salta	2351
2021	4	Concordia	San Carlos de Bariloche	4220
2021	4	Paraná	Aldea Valle María	19504
2021	4	Paraná	Cerrito	14331
2021	4	Paraná	Ciudad de Buenos Aires	2836
2021	4	Paraná	Colón	760
2021	4	Paraná	Córdoba	37973
2021	4	Paraná	Federación	3830
2021	4	Paraná	Gualeguaychú	254
2021	4	Paraná	Hasenkamp	528
2021	4	Paraná	La Rioja	760
2021	4	Paraná	Mar del Plata	254
2021	4	Paraná	María Grande	15587
2021	4	Paraná	Mendoza, Ciudad de	375
2021	4	Paraná	Miramar	998
2021	4	Paraná	Nogoyá	1373
2021	4	Paraná	Oro Verde	580
2021	4	Paraná	Paraná	589
2021	4	Paraná	Rosario	758
2021	4	Paraná	Salta	254
2021	4	Paraná	San Carlos de Bariloche	635
2021	4	Paraná	San Justo	264
2021	4	Paraná	San Luis	28692
2021	4	Paraná	San Pedro	528
2021	4	Paraná	Santa Fe	36523
2021	4	Paraná	Santo Tomé	390
2021	4	Paraná	Sauce Viejo	595
2021	4	Paraná	Termas de Río Hondo	9046
2021	4	Paraná	Viale	23945
2021	4	Paraná	Victoria	254
2021	4	Paraná	Villa Urquiza	437
2022	1	Concordia	Allen	130
2022	1	Concordia	Chajarí	17608
2022	1	Concordia	Chapadmalal	846
2022	1	Concordia	Ciudad de Buenos Aires	97
2022	1	Concordia	Colón	2998
2022	1	Concordia	Concepción del Uruguay	508
2022	1	Concordia	Concordia	37710
2022	1	Concordia	Eldorado	2818
2022	1	Concordia	Federación	1905
2022	1	Concordia	Gualeguay	661
2022	1	Concordia	Gualeguaychú	1497
2022	1	Concordia	Leandro N. Alem	254
2022	1	Concordia	Los Charrúas	661
2022	1	Concordia	Mendoza, Ciudad de	224
2022	1	Concordia	Nueva Escocia	29947
2022	1	Concordia	Paraná	381
2022	1	Concordia	Puerto Iguazú	7180
2022	1	Concordia	Rosario	254
2022	1	Concordia	Salta	2172
2022	1	Concordia	San Carlos de Bariloche	3653
2022	1	Concordia	San Rafael (Ciudad)	230
2022	1	Paraná	Aldea Brasilera	214
2022	1	Paraná	Alvear	1906
2022	1	Paraná	Capilla del Monte	353
2022	1	Paraná	Cerrito	790
2022	1	Paraná	Concordia	414
2022	1	Paraná	Crespo	10644
2022	1	Paraná	Córdoba	1256
2022	1	Paraná	Diamante	266
2022	1	Paraná	El Calafate	877
2022	1	Paraná	Eldorado	568
2022	1	Paraná	General Ramírez	1476
2022	1	Paraná	Gualeguaychú	762
2022	1	Paraná	Hasenkamp	1927
2022	1	Paraná	Ituzaingo	240
2022	1	Paraná	La Paz	13854
2022	1	Paraná	Laguna Paiva	428
2022	1	Paraná	Mar Azul	259
2022	1	Paraná	Mar del Plata	266
2022	1	Paraná	María Grande	2580
2022	1	Paraná	Mendoza, Ciudad de	788
2022	1	Paraná	Miramar	402
2022	1	Paraná	Paraná	510
2022	1	Paraná	Pueblo General San Martín	2372
2022	1	Paraná	Resistencia	318
2022	1	Paraná	Rosario	266
2022	1	Paraná	San Salvador de Jujuy	318
2022	1	Paraná	Santa Elena	8318
2022	1	Paraná	Santa Fe	69406
2022	1	Paraná	Santo Tomé	116
2022	1	Paraná	Tanti	268
2022	1	Paraná	Viale	1049
2022	1	Paraná	Vicente López	258
2022	1	Paraná	Victoria	3948
2022	1	Paraná	Villa Gesell	24547
2022	1	Paraná	Villa San Agustín	126
2022	1	Paraná	Villa Urquiza	61337
2022	1	Paraná	Villaguay	402
2022	2	Concordia	Chajarí	13994
2022	2	Concordia	Ciudad de Buenos Aires	3511
2022	2	Concordia	Colonia Ayuí	6602
2022	2	Concordia	Colonia La Argentina	374
2022	2	Concordia	Colón	9267
2022	2	Concordia	Concepción del Uruguay	285
2022	2	Concordia	Concordia	12569
2022	2	Concordia	Crespo	384
2022	2	Concordia	Federación	13212
2022	2	Concordia	Gualeguaychú	190
2022	2	Concordia	La Criolla	182
2022	2	Concordia	Libertador San Martín	675
2022	2	Concordia	Nueva Escocia	6602
2022	2	Concordia	Paraná	182
2022	2	Concordia	Puerto Iguazú	194
2022	2	Concordia	Puerto Yeruá	10623
2022	2	Concordia	Quilmes	10284
2022	2	Concordia	Reconquista	5285
2022	2	Concordia	Rosario	249
2022	2	Concordia	Salta	190
2022	2	Concordia	Santa Ana	6644
2022	2	Concordia	Santa Fe	760
2022	2	Concordia	Ubajay	182
2022	2	Concordia	Ushuaia	111
2022	2	Concordia	Villa Carlos Paz	190
2022	2	Paraná	Aldea Brasilera	1610
2022	2	Paraná	Baradero	23175
2022	2	Paraná	Cerrito	134
2022	2	Paraná	Ciudad de Buenos Aires	940
2022	2	Paraná	Colonia Avellaneda	237
2022	2	Paraná	Colonia Avigdor	206
2022	2	Paraná	Colón	103
2022	2	Paraná	Concepción del Uruguay	4635
2022	2	Paraná	Concordia	453
2022	2	Paraná	Crespo	13578
2022	2	Paraná	Diamante	34483
2022	2	Paraná	Don Cristóbal	238
2022	2	Paraná	General Ramírez	670
2022	2	Paraná	Gálvez	28740
2022	2	Paraná	Hernandarias	13905
2022	2	Paraná	La Paz	234
2022	2	Paraná	Laguna Paiva	412
2022	2	Paraná	Las Cuevas	888
2022	2	Paraná	María Grande	2353
2022	2	Paraná	Paraná	3500
2022	2	Paraná	Pergamino	480
2022	2	Paraná	Puerto Iguazú	244
2022	2	Paraná	Rosario	16403
2022	2	Paraná	San Benito	134
2022	2	Paraná	San José de Feliciano	204
2022	2	Paraná	San José del Rincón	20601
2022	2	Paraná	San Nicolás de los Arroyos	206
2022	2	Paraná	San Rafael (Ciudad)	140
2022	2	Paraná	Santa Elena	9054
2022	2	Paraná	Santa Fe	33572
2022	2	Paraná	Ushuaia	230
2022	2	Paraná	Viale	6356
2022	2	Paraná	Vicente López	17788
2022	2	Paraná	Victoria	238
2022	2	Paraná	Villa Carlos Paz	1226
2022	2	Paraná	Villa Urquiza	17578
2022	3	Concordia	Benito Legerén	366
2022	3	Concordia	Chajarí	25529
2022	3	Concordia	Ciudad de Buenos Aires	1192
2022	3	Concordia	Colón	18144
2022	3	Concordia	Concepción del Uruguay	21682
2022	3	Concordia	Concordia	4578
2022	3	Concordia	Corrientes	146
2022	3	Concordia	Cosquín	146
2022	3	Concordia	Curuzú Cuatiá	5572
2022	3	Concordia	Federación	4075
2022	3	Concordia	Leandro N. Alem	130
2022	3	Concordia	Libertador San Martín	142
2022	3	Concordia	Los Charrúas	678
2022	3	Concordia	Lujan de Cuyo (Ciudad)	563
2022	3	Concordia	Monte Caseros	118
2022	3	Concordia	Paraná	60
2022	3	Concordia	Puerto Yeruá	53580
2022	3	Concordia	Rosario	1052
2022	3	Concordia	San Salvador	390
2022	3	Concordia	Santa Fe	120
2022	3	Concordia	Ubajay	8166
2022	3	Concordia	Villaguay	65
2022	3	Paraná	Aldea Brasilera	232
2022	3	Paraná	Aldea María Luisa	256
2022	3	Paraná	Alvear	230
2022	3	Paraná	Bovril	3885
2022	3	Paraná	Ciudad de Buenos Aires	1169
2022	3	Paraná	Colonia Avigdor	588
2022	3	Paraná	Concepción del Uruguay	11060
2022	3	Paraná	Crespo	363
2022	3	Paraná	Córdoba	232
2022	3	Paraná	Diamante	24233
2022	3	Paraná	Esperanza	716
2022	3	Paraná	Federación	606
2022	3	Paraná	Hernandarias	10382
2022	3	Paraná	Humahuaca	2955
2022	3	Paraná	Lujan de Cuyo (Ciudad)	230
2022	3	Paraná	María Grande	256
2022	3	Paraná	Merlo	116
2022	3	Paraná	Oro Verde	696
2022	3	Paraná	Pilar	232
2022	3	Paraná	Pueblo Arrúa	3885
2022	3	Paraná	Pueblo General San Martín	561
2022	3	Paraná	Puerto Iguazú	235
2022	3	Paraná	Rosario	2078
2022	3	Paraná	Rosario del Tala	256
2022	3	Paraná	Salta	348
2022	3	Paraná	San Carlos Centro	3382
2022	3	Paraná	San Nicolás de los Arroyos	312
2022	3	Paraná	San Pedro	256
2022	3	Paraná	Santa Anita	5044
2022	3	Paraná	Santa Fe	116
2022	3	Paraná	Santa Rosa de Calamuchita	504
2022	3	Paraná	Tilcara	22975
2022	3	Paraná	Viamonte	20280
2022	3	Paraná	Vicente López	256
2022	3	Paraná	Victoria	272
2022	3	Paraná	Villa Carlos Paz	128
2022	3	Paraná	Villa Urquiza	3809
2022	3	Paraná	Villa de las Rosas	272
2022	4	Concordia	Chajarí	1098
2022	4	Concordia	Ciudad de Buenos Aires	1700
2022	4	Concordia	Colonia Ayuí	620
2022	4	Concordia	Concordia	2629
2022	4	Concordia	Federación	8140
2022	4	Concordia	General Campos	296
2022	4	Concordia	Gualeguaychú	936
2022	4	Concordia	La Plata	146
2022	4	Concordia	Los Charrúas	96
2022	4	Concordia	Luján	2630
2022	4	Concordia	Mar del Plata	97
2022	4	Concordia	Paraná	270
2022	4	Concordia	Puerto Yeruá	1850
2022	4	Concordia	Roldán	7440
2022	4	Concordia	Rosario del Tala	1068
2022	4	Concordia	Salta	226
2022	4	Concordia	San José de Feliciano	261
2022	4	Concordia	San Salvador	1977
2022	4	Concordia	Santa Fe	3475
2022	4	Concordia	Villa Carlos Paz	3475
2022	4	Concordia	Villaguay	4791
2022	4	Paraná	Aldea Brasilera	222
2022	4	Paraná	Aldea Spatzenkutter	540
2022	4	Paraná	Ascochinga	216
2022	4	Paraná	Cerrito	1035
2022	4	Paraná	Chajarí	236
2022	4	Paraná	Ciudad de Buenos Aires	31328
2022	4	Paraná	Colonia Avellaneda	472
2022	4	Paraná	Colón	468
2022	4	Paraná	Córdoba	2802
2022	4	Paraná	Diamante	234
2022	4	Paraná	El Pingo	1386
2022	4	Paraná	El Trébol	4435
2022	4	Paraná	Enrique Carbó	120
2022	4	Paraná	Federal	19400
2022	4	Paraná	General Alvear	222
2022	4	Paraná	Gessler	7354
2022	4	Paraná	Hasenkamp	450
2022	4	Paraná	La Cumbre	216
2022	4	Paraná	La Rioja	345
2022	4	Paraná	Mendoza, Ciudad de	324
2022	4	Paraná	Nogoyá	542
2022	4	Paraná	Oro Verde	672
2022	4	Paraná	Paraje La Virgen	222
2022	4	Paraná	Paraná	1272
2022	4	Paraná	Piedras Blancas	333
2022	4	Paraná	Pilar	472
2022	4	Paraná	Posadas (Municipio de Posadas)	3258
2022	4	Paraná	Potrero de los Funes	597
2022	4	Paraná	Pueblo Arrúa	312
2022	4	Paraná	Pueblo General San Martín	1113
2022	4	Paraná	Puerto Iguazú	111
2022	4	Paraná	Salta	324
2022	4	Paraná	San Carlos de Bariloche	218
2022	4	Paraná	San Francisco	216
2022	4	Paraná	Santa Fe	19524
2022	4	Paraná	Tigre	3560
2022	4	Paraná	Tinogasta	120
2022	4	Paraná	Vedia	339
2022	4	Paraná	Villa Urquiza	2809
2022	4	Paraná	Villaguay	375
2023	1	Concordia	Chajarí	4187
2023	1	Concordia	Ciudad de Buenos Aires	285
2023	1	Concordia	Colonia Ayuí	364
2023	1	Concordia	Colón	4064
2023	1	Concordia	Córdoba	14308
2023	1	Concordia	Ezeiza	160
2023	1	Concordia	Federación	342
2023	1	Concordia	General Campos	160
2023	1	Concordia	Las Grutas	180
2023	1	Concordia	Los Charrúas	111
2023	1	Concordia	Munro	2687
2023	1	Concordia	Oro Verde	121
2023	1	Concordia	Puíggari	3959
2023	1	Concordia	San Carlos de Bariloche	180
2023	1	Concordia	San Salvador	290
2023	1	Concordia	Santa Ana	11108
2023	1	Concordia	Villa Carlos Paz	182
2023	1	Paraná	25 de Mayo	372
2023	1	Paraná	Aldea María Luisa	244
2023	1	Paraná	Aldea Valle María	778
2023	1	Paraná	Capilla del Monte	244
2023	1	Paraná	Cerrito	1952
2023	1	Paraná	Ciudad de Buenos Aires	247
2023	1	Paraná	Colonia Avellaneda	1875
2023	1	Paraná	Colonia Avigdor	244
2023	1	Paraná	Colón	1379
2023	1	Paraná	Concordia	1164
2023	1	Paraná	Crespo	73501
2023	1	Paraná	Córdoba	366
2023	1	Paraná	Diamante	522
2023	1	Paraná	Gualeguay	244
2023	1	Paraná	Hasenkamp	244
2023	1	Paraná	La Paz	7403
2023	1	Paraná	La Picada	100440
2023	1	Paraná	Las Grutas	1875
2023	1	Paraná	Mar del Plata	1344
2023	1	Paraná	Mendoza, Ciudad de	366
2023	1	Paraná	Merlo	250
2023	1	Paraná	Mina Clavero	244
2023	1	Paraná	Nogoyá	976
2023	1	Paraná	Oro Verde	248
2023	1	Paraná	Paraná	399
2023	1	Paraná	Rincón Potrero	246
2023	1	Paraná	Rosario del Tala	244
2023	1	Paraná	Salta	367
2023	1	Paraná	San Carlos de Bariloche	6058
2023	1	Paraná	Santa Clara del Mar	382
2023	1	Paraná	Santa Elena	8388
2023	1	Paraná	Santa Fe	43085
2023	1	Paraná	Sauce Montrull	500
2023	1	Paraná	Urdinarrain	298
2023	1	Paraná	Viale	29860
2023	1	Paraná	Victoria	488
2023	1	Paraná	Villa Gesell	819
2023	1	Paraná	Villa Urquiza	530
2023	1	Paraná	Villaguay	244
