anio	trimestre	aglomerado_origen	localidad_destino	viajantes	geometry
2017	3	Concordia	Bella Vista	780	c(-65.3070457, -27.0328065)
2017	3	Concordia	Bella Vista	780	c(-59.0452284, -28.5073653)
2017	3	Concordia	Ciudad de Buenos Aires	7903	c(-58.4370894, -34.6075682)
2017	3	Concordia	Concepción del Uruguay	1265	c(-58.2320232, -32.4851849)
2017	3	Concordia	Corrientes	2841	c(-58.8311982, -27.4687004)
2017	3	Concordia	El Soberbio	460	c(-54.1963432, -27.29549)
2017	3	Concordia	Federación	21330	c(-57.9194395, -30.9856574)
2017	3	Concordia	General Campos	4030	c(-58.405795, -31.5233816)
2017	3	Concordia	Paraná	17204	c(-60.5298511, -31.7330145)
2017	3	Concordia	Paraná	17204	c(-60.5298511, -31.7330145)
2017	3	Concordia	Posadas (Municipio de Posadas)	2772	c(-55.894295, -27.3664824)
2017	3	Concordia	Puerto Yeruá	14475	c(-58.0143686, -31.533997)
2017	3	Concordia	Quebrada	1649	c(-64.2557296, -31.3932339)
2017	3	Concordia	Rosario	6306	c(-60.6615415, -32.9595004)
2017	3	Concordia	Salta	316	c(-65.4103194, -24.7892946)
2017	3	Concordia	San Carlos de Bariloche	1802	c(-71.3098425, -41.1334421)
2017	3	Concordia	San Jaime de la Frontera	1401	c(-58.3070069, -30.3403336)
2017	3	Concordia	San Pedro	2749	c(-58.0813122, -30.756868)
2017	3	Concordia	San Pedro	2749	c(-59.662845, -33.6758554)
2017	3	Concordia	Santa Fe	2379	c(-60.7019561, -31.6186951)
2017	3	Concordia	Tigre	408	c(-58.5808967, -34.4226513)
2017	3	Concordia	Ubajay	37212	c(-58.314684, -31.792412)
2017	3	Paraná	Basavilbaso	16595	c(-58.8830126, -32.3743512)
2017	3	Paraná	Canals	4564	c(-62.8850595, -33.562218)
2017	3	Paraná	Ciudad de Buenos Aires	5909	c(-58.4370894, -34.6075682)
2017	3	Paraná	Colonia Avellaneda	894	c(-60.412117, -31.7636914)
2017	3	Paraná	Colón	6238	c(-58.1356171, -32.2182804)
2017	3	Paraná	Concepción del Uruguay	11931	c(-58.2320232, -32.4851849)
2017	3	Paraná	Concordia	366	c(-58.0173305, -31.3972539)
2017	3	Paraná	Concordia	366	c(-58.0173305, -31.3972539)
2017	3	Paraná	Cosquín	471	c(-64.4657395, -31.2436548)
2017	3	Paraná	Córdoba	402	c(-64.1834193, -31.4166867)
2017	3	Paraná	Diamante	54774	c(-60.6426494, -32.0670391)
2017	3	Paraná	Esquina	19752	c(-59.5340904, -30.0170807)
2017	3	Paraná	Esteros del Iberá	381	c(-58.0745707, -29.7754797)
2017	3	Paraná	General Alvear	1065	c(-60.6710779, -31.950598)
2017	3	Paraná	Gobernador Crespo	2577	c(-60.4004174, -30.3628997)
2017	3	Paraná	Gualeguay	520	c(-59.3106789, -33.1504259)
2017	3	Paraná	José C. Paz	11691	c(-58.7776777, -34.511906)
2017	3	Paraná	La Paz	3599	c(-59.6439325, -30.7422896)
2017	3	Paraná	La Paz	3599	c(-65.0482866, -32.2174729)
2017	3	Paraná	La Picada	1064	c(-60.2966741, -31.7256604)
2017	3	Paraná	La Rioja	369	c(-66.8558795, -29.4127411)
2017	3	Paraná	Mar del Plata	2859	c(-57.5482703, -37.9977225)
2017	3	Paraná	María Grande	1749	c(-59.9021724, -31.6647722)
2017	3	Paraná	Merlo	2050	c(-65.0136903, -32.342558)
2017	3	Paraná	Merlo	2050	c(-58.7321695, -34.6604988)
2017	3	Paraná	Nogoyá	1910	c(-59.787777, -32.3985574)
2017	3	Paraná	Piedras Blancas	2904	c(-59.9011493185457, -31.1908228)
2017	3	Paraná	Potrero de los Funes	3440	c(-66.2229416, -33.2135198)
2017	3	Paraná	Rosario	4499	c(-60.6615415, -32.9595004)
2017	3	Paraná	Salta	16293	c(-65.4103194, -24.7892946)
2017	3	Paraná	San Miguel de Tucumán	1833	c(-65.2038133, -26.8303703)
2017	3	Paraná	San Rafael (Ciudad)	1749	c(-68.330514, -34.6126025)
2017	3	Paraná	Santa Elena	753	c(-59.7844127, -30.9478684)
2017	3	Paraná	Santa Fe	67971	c(-60.7019561, -31.6186951)
2017	3	Paraná	Viale	29868	c(-60.0132357, -31.8721601)
2017	3	Paraná	Victoria	2198	c(-60.1576895, -32.6217981)
2017	3	Paraná	Victoria	2198	c(-58.5407091, -34.4541012)
2017	3	Paraná	Villa Carlos Paz	19629	c(-64.4936985, -31.4183774)
2017	3	Paraná	Villa Fontana	616	c(-60.4748463, -31.9042749)
2017	3	Paraná	Villa Urquiza	10308	c(-60.3770589, -31.6494738)
2017	3	Paraná	Villaguay	20802	c(-59.0270174, -31.8676271)
2017	4	Concordia	Chajarí	564	c(-57.9848989, -30.7565741)
2017	4	Concordia	Ciudad de Buenos Aires	3336	c(-58.4370894, -34.6075682)
2017	4	Concordia	Colón	2951	c(-58.1356171, -32.2182804)
2017	4	Concordia	Concepción del Uruguay	1347	c(-58.2320232, -32.4851849)
2017	4	Concordia	Concordia	5036	c(-58.0173305, -31.3972539)
2017	4	Concordia	Concordia	5036	c(-58.0173305, -31.3972539)
2017	4	Concordia	Durazno	34356	c(-59.2805947, -31.9846208)
2017	4	Concordia	Federación	24796	c(-57.9194395, -30.9856574)
2017	4	Concordia	Federal	8976	c(-58.7797943, -30.9558743)
2017	4	Concordia	Gualeguaychú	264	c(-58.5103466, -33.0078585)
2017	4	Concordia	Martínez	1864	c(-58.510352, -34.4939666)
2017	4	Concordia	Paraná	38741	c(-60.5298511, -31.7330145)
2017	4	Concordia	Paraná	38741	c(-60.5298511, -31.7330145)
2017	4	Concordia	Puerto Iguazú	528	c(-54.5828753060462, -25.6346782)
2017	4	Concordia	Puerto Yeruá	4860	c(-58.0143686, -31.533997)
2017	4	Concordia	Rosario	410	c(-60.6615415, -32.9595004)
2017	4	Concordia	San Salvador	2084	c(-58.5051869, -31.6247717)
2017	4	Concordia	Santa Fe	8624	c(-60.7019561, -31.6186951)
2017	4	Concordia	Villa Elisa	1046	c(-58.4004902, -32.1631324)
2017	4	Concordia	Villaguay	21508	c(-59.0270174, -31.8676271)
2017	4	Paraná	Aldea Valle María	1889	c(-60.5882194, -31.990497)
2017	4	Paraná	Ciudad de Buenos Aires	1677	c(-58.4370894, -34.6075682)
2017	4	Paraná	Colón	368	c(-58.1356171, -32.2182804)
2017	4	Paraná	Concordia	174	c(-58.0173305, -31.3972539)
2017	4	Paraná	Concordia	174	c(-58.0173305, -31.3972539)
2017	4	Paraná	Córdoba	946	c(-64.1834193, -31.4166867)
2017	4	Paraná	Diamante	1206	c(-60.6426494, -32.0670391)
2017	4	Paraná	Esquina	654	c(-59.5340904, -30.0170807)
2017	4	Paraná	Federación	3502	c(-57.9194395, -30.9856574)
2017	4	Paraná	General Ramírez	1694	c(-60.2017371, -32.1772159)
2017	4	Paraná	Gualeguaychú	7139	c(-58.5103466, -33.0078585)
2017	4	Paraná	Mar del Plata	2945	c(-57.5482703, -37.9977225)
2017	4	Paraná	María Grande	928	c(-59.9021724, -31.6647722)
2017	4	Paraná	Mendoza, Ciudad de	262	c(-68.8446177, -32.8894155)
2017	4	Paraná	Merlo	300	c(-65.0136903, -32.342558)
2017	4	Paraná	Merlo	300	c(-58.7321695, -34.6604988)
2017	4	Paraná	Miramar	526	c(-62.6759899393274, -30.92652035)
2017	4	Paraná	Miramar	526	c(-57.8387997, -38.2704349)
2017	4	Paraná	Oro Verde	2413	c(-60.5165484, -31.8254963)
2017	4	Paraná	Pilar	804	c(-58.9141609, -34.4570918)
2017	4	Paraná	Pilar	804	c(-61.2575232307432, -31.43723215)
2017	4	Paraná	Punilla	12908	c(-64.4682370264516, -31.27902765)
2017	4	Paraná	Rosario	5506	c(-60.6615415, -32.9595004)
2017	4	Paraná	Salta	318	c(-65.4103194, -24.7892946)
2017	4	Paraná	San Benito	4436	c(-60.4375463, -31.7815004)
2017	4	Paraná	San Martín de las Escobas	2236	c(-61.5697407, -31.857828)
2017	4	Paraná	Santa Fe	28665	c(-60.7019561, -31.6186951)
2017	4	Paraná	Sauce de Luna	1976	c(-59.2198137221078, -31.23588675)
2017	4	Paraná	Tigre	6367	c(-58.5808967, -34.4226513)
2017	4	Paraná	Valle Hermoso	2413	c(-64.4830387, -31.1169195)
2017	4	Paraná	Viale	6590	c(-60.0132357, -31.8721601)
2017	4	Paraná	Victoria	11482	c(-60.1576895, -32.6217981)
2017	4	Paraná	Victoria	11482	c(-58.5407091, -34.4541012)
2017	4	Paraná	Villa Carlos Paz	283	c(-64.4936985, -31.4183774)
2017	4	Paraná	Villa Urquiza	3069	c(-60.3770589, -31.6494738)
2017	4	Paraná	Villaguay	570	c(-59.0270174, -31.8676271)
2018	1	Concordia	Chajarí	1482	c(-57.9848989, -30.7565741)
2018	1	Concordia	Ciudad de Buenos Aires	2327	c(-58.4370894, -34.6075682)
2018	1	Concordia	Colón	5624	c(-58.1356171, -32.2182804)
2018	1	Concordia	Córdoba	4310	c(-64.1834193, -31.4166867)
2018	1	Concordia	Federación	556	c(-57.9194395, -30.9856574)
2018	1	Concordia	Federal	517	c(-58.7797943, -30.9558743)
2018	1	Concordia	La Paz	2410	c(-59.6439325, -30.7422896)
2018	1	Concordia	La Paz	2410	c(-65.0482866, -32.2174729)
2018	1	Concordia	Mina Clavero	10460	c(-65.0038795, -31.7209484)
2018	1	Concordia	Nueva Escocia	11765	c(-58.0164701, -31.6496817)
2018	1	Concordia	Paraná	10460	c(-60.5298511, -31.7330145)
2018	1	Concordia	Paraná	10460	c(-60.5298511, -31.7330145)
2018	1	Concordia	Pedernal	11765	c(-58.2308352, -31.6720681)
2018	1	Concordia	Puerto Yeruá	15233	c(-58.0143686, -31.533997)
2018	1	Concordia	San Carlos de Bariloche	528	c(-71.3098425, -41.1334421)
2018	1	Concordia	San José	13764	c(-58.2191465, -32.2122726)
2018	1	Concordia	San Pedro	1704	c(-58.0813122, -30.756868)
2018	1	Concordia	San Pedro	1704	c(-59.662845, -33.6758554)
2018	1	Concordia	Santa Clara del Mar	1156	c(-57.5063504, -37.8359315)
2018	1	Concordia	Santa Elena	23530	c(-59.7844127, -30.9478684)
2018	1	Concordia	Santa Rosa de Calamuchita	29701	c(-64.5396135, -32.0644855)
2018	1	Concordia	Victoria	362	c(-60.1576895, -32.6217981)
2018	1	Concordia	Victoria	362	c(-58.5407091, -34.4541012)
2018	1	Concordia	Villa Carlos Paz	282	c(-64.4936985, -31.4183774)
2018	1	Paraná	Alpa Corral	832	c(-64.7229675756975, -32.6900548)
2018	1	Paraná	Alvear	969	c(-56.5534621, -29.0989143)
2018	1	Paraná	Bovril	842	c(-59.4449375237365, -31.33983905)
2018	1	Paraná	Cafayate	6856	c(-65.9800655, -26.071047)
2018	1	Paraná	Cerrito	350	c(-60.0758114, -31.5804369)
2018	1	Paraná	Ciudad de Buenos Aires	1285	c(-58.4370894, -34.6075682)
2018	1	Paraná	Claromecó	1668	c(-60.0672126, -38.8545815)
2018	1	Paraná	Colón	346	c(-58.1356171, -32.2182804)
2018	1	Paraná	Crespo	6557	c(-60.3062469, -32.0307826)
2018	1	Paraná	Córdoba	5278	c(-64.1834193, -31.4166867)
2018	1	Paraná	Esperanza	3762	c(-60.9304048, -31.448994)
2018	1	Paraná	Esquiú	390	c(-65.2906737, -29.3806043)
2018	1	Paraná	General Ramírez	727	c(-60.2017371, -32.1772159)
2018	1	Paraná	La Calera	302	c(-64.3354401941732, -31.34476315)
2018	1	Paraná	La Paz	568	c(-59.6439325, -30.7422896)
2018	1	Paraná	La Paz	568	c(-65.0482866, -32.2174729)
2018	1	Paraná	Mar de las Pampas	258	c(-57.0262910344499, -37.32441055)
2018	1	Paraná	Mar del Plata	764	c(-57.5482703, -37.9977225)
2018	1	Paraná	María Grande	74997	c(-59.9021724, -31.6647722)
2018	1	Paraná	Mendoza, Ciudad de	128	c(-68.8446177, -32.8894155)
2018	1	Paraná	Monte Hermoso	3566	c(-61.304961, -38.9835481)
2018	1	Paraná	Potrero de los Funes	1380	c(-66.2229416, -33.2135198)
2018	1	Paraná	Ramos Mejía	858	c(-58.5622869, -34.6481661)
2018	1	Paraná	Rosario	2574	c(-60.6615415, -32.9595004)
2018	1	Paraná	San Carlos de Bariloche	1276	c(-71.3098425, -41.1334421)
2018	1	Paraná	San Clemente del Tuyú	346	c(-56.7211428244866, -36.36439175)
2018	1	Paraná	San José	346	c(-58.2191465, -32.2122726)
2018	1	Paraná	San Nicolás de los Arroyos	6445	c(-60.2165909, -33.3277089)
2018	1	Paraná	Santa Fe	139	c(-60.7019561, -31.6186951)
2018	1	Paraná	Sauce de Luna	1400	c(-59.2198137221078, -31.23588675)
2018	1	Paraná	Ushuaia	270	c(-68.3184972880496, -54.8061159)
2018	1	Paraná	Victoria	3566	c(-60.1576895, -32.6217981)
2018	1	Paraná	Victoria	3566	c(-58.5407091, -34.4541012)
2018	1	Paraná	Villa Carlos Paz	1061	c(-64.4936985, -31.4183774)
2018	1	Paraná	Villa Elisa	2979	c(-58.4004902, -32.1631324)
2018	1	Paraná	Villa Urquiza	3615	c(-60.3770589, -31.6494738)
2018	2	Concordia	Bell Ville	4004	c(-62.6888782, -32.6300707)
2018	2	Concordia	Chajarí	1969	c(-57.9848989, -30.7565741)
2018	2	Concordia	Ciudad de Buenos Aires	2216	c(-58.4370894, -34.6075682)
2018	2	Concordia	Colonia Yeruá	4263	c(-58.1196567, -31.4381956)
2018	2	Concordia	Concepción del Uruguay	231	c(-58.2320232, -32.4851849)
2018	2	Concordia	Concordia	8498	c(-58.0173305, -31.3972539)
2018	2	Concordia	Concordia	8498	c(-58.0173305, -31.3972539)
2018	2	Concordia	Córdoba	4594	c(-64.1834193, -31.4166867)
2018	2	Concordia	Federación	10826	c(-57.9194395, -30.9856574)
2018	2	Concordia	Las Flores	855	c(-59.0998685, -36.0142754)
2018	2	Concordia	Los Charrúas	67203	c(-58.1862719, -31.1695333)
2018	2	Concordia	Paraná	4004	c(-60.5298511, -31.7330145)
2018	2	Concordia	Paraná	4004	c(-60.5298511, -31.7330145)
2018	2	Concordia	Puerto Yeruá	1267	c(-58.0143686, -31.533997)
2018	2	Concordia	Rosario	280	c(-60.6615415, -32.9595004)
2018	2	Concordia	Salta	288	c(-65.4103194, -24.7892946)
2018	2	Concordia	San Carlos de Bariloche	4590	c(-71.3098425, -41.1334421)
2018	2	Concordia	Tanti	732	c(-64.592479, -31.3547972)
2018	2	Concordia	Villaguay	1730	c(-59.0270174, -31.8676271)
2018	2	Paraná	Bovril	8154	c(-59.4449375237365, -31.33983905)
2018	2	Paraná	Cayastá	10044	c(-60.1596324, -31.2006714)
2018	2	Paraná	Chajarí	2708	c(-57.9848989, -30.7565741)
2018	2	Paraná	Ciudad de Buenos Aires	322	c(-58.4370894, -34.6075682)
2018	2	Paraná	Colón	318	c(-58.1356171, -32.2182804)
2018	2	Paraná	Concepción del Uruguay	4664	c(-58.2320232, -32.4851849)
2018	2	Paraná	Córdoba	1135	c(-64.1834193, -31.4166867)
2018	2	Paraná	Diamante	17583	c(-60.6426494, -32.0670391)
2018	2	Paraná	General Alvear	3592	c(-60.6710779, -31.950598)
2018	2	Paraná	General Ramírez	16368	c(-60.2017371, -32.1772159)
2018	2	Paraná	La Falda	316	c(-64.4829365, -31.0946192)
2018	2	Paraná	Mar del Plata	280	c(-57.5482703, -37.9977225)
2018	2	Paraná	María Grande	1854	c(-59.9021724, -31.6647722)
2018	2	Paraná	Mendoza, Ciudad de	318	c(-68.8446177, -32.8894155)
2018	2	Paraná	Nogoyá	274	c(-59.787777, -32.3985574)
2018	2	Paraná	Rafaela	1043	c(-61.4916758, -31.2526923)
2018	2	Paraná	Resistencia	2265	c(-58.9865196, -27.4511235)
2018	2	Paraná	Rosario	4501	c(-60.6615415, -32.9595004)
2018	2	Paraná	San Carlos de Bariloche	1405	c(-71.3098425, -41.1334421)
2018	2	Paraná	San Jaime de la Frontera	1135	c(-58.3070069, -30.3403336)
2018	2	Paraná	Santa Elena	447	c(-59.7844127, -30.9478684)
2018	2	Paraná	Santa Fe	2061	c(-60.7019561, -31.6186951)
2018	2	Paraná	Santo Domingo	776	c(-60.9192309, -32.9025007)
2018	2	Paraná	Termas de Río Hondo	355	c(-64.8640783, -27.4959255)
2018	2	Paraná	Tres Cerritos	3292	c(-65.3945801, -24.7634328)
2018	2	Paraná	Viale	8816	c(-60.0132357, -31.8721601)
2018	2	Paraná	Villa Carlos Paz	3975	c(-64.4936985, -31.4183774)
2018	2	Paraná	Villa Urquiza	1696	c(-60.3770589, -31.6494738)
2018	2	Paraná	Villaguay	358	c(-59.0270174, -31.8676271)
2018	3	Concordia	Adrogué	525	c(-58.3885508, -34.7973853)
2018	3	Concordia	Chajarí	2267	c(-57.9848989, -30.7565741)
2018	3	Concordia	Ciudad de Buenos Aires	1236	c(-58.4370894, -34.6075682)
2018	3	Concordia	Concordia	6048	c(-58.0173305, -31.3972539)
2018	3	Concordia	Concordia	6048	c(-58.0173305, -31.3972539)
2018	3	Concordia	Córdoba	423	c(-64.1834193, -31.4166867)
2018	3	Concordia	Federación	4448	c(-57.9194395, -30.9856574)
2018	3	Concordia	La Paz	282	c(-59.6439325, -30.7422896)
2018	3	Concordia	La Paz	282	c(-65.0482866, -32.2174729)
2018	3	Concordia	La Plata	282	c(-57.9537638, -34.9206797)
2018	3	Concordia	Merlo	406	c(-65.0136903, -32.342558)
2018	3	Concordia	Merlo	406	c(-58.7321695, -34.6604988)
2018	3	Concordia	Paraná	2077	c(-60.5298511, -31.7330145)
2018	3	Concordia	Paraná	2077	c(-60.5298511, -31.7330145)
2018	3	Concordia	Posadas (Municipio de Posadas)	382	c(-55.894295, -27.3664824)
2018	3	Concordia	Puerto Yeruá	1128	c(-58.0143686, -31.533997)
2018	3	Concordia	Rosario	1096	c(-60.6615415, -32.9595004)
2018	3	Concordia	Salta	328	c(-65.4103194, -24.7892946)
2018	3	Concordia	San José	28038	c(-58.2191465, -32.2122726)
2018	3	Concordia	San Nicolás de los Arroyos	662	c(-60.2165909, -33.3277089)
2018	3	Paraná	Aldea María Luisa	2242	c(-60.4095672, -31.8840955)
2018	3	Paraná	Aldea Valle María	2247	c(-60.5882194, -31.990497)
2018	3	Paraná	Bella Vista	1092	c(-58.6894883, -34.5684085)
2018	3	Paraná	Bella Vista	1092	c(-65.3070457, -27.0328065)
2018	3	Paraná	Bella Vista	1092	c(-59.0452284, -28.5073653)
2018	3	Paraná	Ciudad de Buenos Aires	7097	c(-58.4370894, -34.6075682)
2018	3	Paraná	Colón	3512	c(-58.1356171, -32.2182804)
2018	3	Paraná	Concepción del Uruguay	792	c(-58.2320232, -32.4851849)
2018	3	Paraná	Concordia	4276	c(-58.0173305, -31.3972539)
2018	3	Paraná	Concordia	4276	c(-58.0173305, -31.3972539)
2018	3	Paraná	Córdoba	5705	c(-64.1834193, -31.4166867)
2018	3	Paraná	Diamante	474	c(-60.6426494, -32.0670391)
2018	3	Paraná	Esperanza	262	c(-60.9304048, -31.448994)
2018	3	Paraná	Esquina	1886	c(-59.5340904, -30.0170807)
2018	3	Paraná	General Ramírez	768	c(-60.2017371, -32.1772159)
2018	3	Paraná	Goya	2082	c(-59.2649825, -29.1444046)
2018	3	Paraná	Gualeguay	7857	c(-59.3106789, -33.1504259)
2018	3	Paraná	Gualeguaychú	5234	c(-58.5103466, -33.0078585)
2018	3	Paraná	Hasenkamp	1640	c(-59.8353304, -31.5120876)
2018	3	Paraná	Hernandarias	1503	c(-59.9882684, -31.2300739)
2018	3	Paraná	La Paz	13954	c(-59.6439325, -30.7422896)
2018	3	Paraná	La Paz	13954	c(-65.0482866, -32.2174729)
2018	3	Paraná	Libertador San Martín	1419	c(-60.4618956, -32.0735522)
2018	3	Paraná	Libertador San Martín	1419	c(-58.5388435, -34.5762765)
2018	3	Paraná	Mar del Plata	1117	c(-57.5482703, -37.9977225)
2018	3	Paraná	María Grande	1120	c(-59.9021724, -31.6647722)
2018	3	Paraná	Nogoyá	472	c(-59.787777, -32.3985574)
2018	3	Paraná	Paraje La Virgen	2760	c(-60.653151, -31.9170207)
2018	3	Paraná	Paraná	44580	c(-60.5298511, -31.7330145)
2018	3	Paraná	Paraná	44580	c(-60.5298511, -31.7330145)
2018	3	Paraná	Potrero de los Funes	346	c(-66.2229416, -33.2135198)
2018	3	Paraná	Puerto Iguazú	1063	c(-54.5828753060462, -25.6346782)
2018	3	Paraná	Rosario	5361	c(-60.6615415, -32.9595004)
2018	3	Paraná	Rosario del Tala	498	c(-59.138887, -32.3008178)
2018	3	Paraná	Salta	2216	c(-65.4103194, -24.7892946)
2018	3	Paraná	San Cristóbal	129	c(-61.2418955, -30.311107)
2018	3	Paraná	San Justo	6004	c(-58.5607837, -34.6774186)
2018	3	Paraná	San Justo	6004	c(-60.5933274, -30.7890881)
2018	3	Paraná	Santa Fe	19457	c(-60.7019561, -31.6186951)
2018	3	Paraná	Tandil	456	c(-59.1356957, -37.3282887)
2018	3	Paraná	Viale	5012	c(-60.0132357, -31.8721601)
2018	3	Paraná	Victoria	2333	c(-60.1576895, -32.6217981)
2018	3	Paraná	Victoria	2333	c(-58.5407091, -34.4541012)
2018	3	Paraná	Villa Carlos Paz	939	c(-64.4936985, -31.4183774)
2018	3	Paraná	Villa Elisa	4208	c(-58.4004902, -32.1631324)
2018	3	Paraná	Villa Urquiza	2496	c(-60.3770589, -31.6494738)
2018	4	Concordia	Ciudad de Buenos Aires	4412	c(-58.4370894, -34.6075682)
2018	4	Concordia	Colonia Yeruá	8958	c(-58.1196567, -31.4381956)
2018	4	Concordia	Concepción del Uruguay	540	c(-58.2320232, -32.4851849)
2018	4	Concordia	Concordia	2136	c(-58.0173305, -31.3972539)
2018	4	Concordia	Concordia	2136	c(-58.0173305, -31.3972539)
2018	4	Concordia	Federación	1310	c(-57.9194395, -30.9856574)
2018	4	Concordia	Gualeguay	2068	c(-59.3106789, -33.1504259)
2018	4	Concordia	La Plata	572	c(-57.9537638, -34.9206797)
2018	4	Concordia	Mendoza, Ciudad de	970	c(-68.8446177, -32.8894155)
2018	4	Concordia	Paraná	597	c(-60.5298511, -31.7330145)
2018	4	Concordia	Paraná	597	c(-60.5298511, -31.7330145)
2018	4	Concordia	Paso de los Libres	534	c(-57.0861369, -29.7136574)
2018	4	Concordia	Pilar	620	c(-58.9141609, -34.4570918)
2018	4	Concordia	Pilar	620	c(-61.2575232307432, -31.43723215)
2018	4	Concordia	Puerto Yeruá	1112	c(-58.0143686, -31.533997)
2018	4	Concordia	Puíggari	2068	c(-60.4473999, -32.0540309)
2018	4	Concordia	Rosario	620	c(-60.6615415, -32.9595004)
2018	4	Concordia	Santa Fe	282	c(-60.7019561, -31.6186951)
2018	4	Concordia	Villa Carlos Paz	324	c(-64.4936985, -31.4183774)
2018	4	Concordia	Villa Elisa	278	c(-58.4004902, -32.1631324)
2018	4	Concordia	Villa Zorraquín	304	c(-58.0147277, -31.3217417)
2018	4	Paraná	Avellaneda	6034	c(-58.3628061, -34.6648394)
2018	4	Paraná	Carcarañá	1107	c(-61.148729, -32.8563501)
2018	4	Paraná	Ciudad de Buenos Aires	27017	c(-58.4370894, -34.6075682)
2018	4	Paraná	Colonia Libertad	2476	c(-57.8218931, -30.0431693)
2018	4	Paraná	Córdoba	250	c(-64.1834193, -31.4166867)
2018	4	Paraná	Diamante	2568	c(-60.6426494, -32.0670391)
2018	4	Paraná	Don Torcuato	1496	c(-58.6266492, -34.4886587)
2018	4	Paraná	Esperanza	250	c(-60.9304048, -31.448994)
2018	4	Paraná	General Ramírez	750	c(-60.2017371, -32.1772159)
2018	4	Paraná	La Paz	9574	c(-59.6439325, -30.7422896)
2018	4	Paraná	La Paz	9574	c(-65.0482866, -32.2174729)
2018	4	Paraná	Mar del Plata	3716	c(-57.5482703, -37.9977225)
2018	4	Paraná	María Grande	1695	c(-59.9021724, -31.6647722)
2018	4	Paraná	Nogoyá	250	c(-59.787777, -32.3985574)
2018	4	Paraná	Oro Verde	364	c(-60.5165484, -31.8254963)
2018	4	Paraná	Paraná	26280	c(-60.5298511, -31.7330145)
2018	4	Paraná	Paraná	26280	c(-60.5298511, -31.7330145)
2018	4	Paraná	Pueblo Brugo	598	c(-60.0918469, -31.3874682)
2018	4	Paraná	Rincón Potrero	513	c(-60.4787493, -31.5285986)
2018	4	Paraná	Rosario	7835	c(-60.6615415, -32.9595004)
2018	4	Paraná	Salta	450	c(-65.4103194, -24.7892946)
2018	4	Paraná	San Salvador de Jujuy	9066	c(-65.2994789, -24.1852569)
2018	4	Paraná	Santa Fe	9586	c(-60.7019561, -31.6186951)
2018	4	Paraná	Viale	622	c(-60.0132357, -31.8721601)
2018	4	Paraná	Victoria	6329	c(-60.1576895, -32.6217981)
2018	4	Paraná	Victoria	6329	c(-58.5407091, -34.4541012)
2018	4	Paraná	Villa Urquiza	13028	c(-60.3770589, -31.6494738)
2019	1	Concordia	Chajarí	1084	c(-57.9848989, -30.7565741)
2019	1	Concordia	Colón	4550	c(-58.1356171, -32.2182804)
2019	1	Concordia	Corrientes	1011	c(-58.8311982, -27.4687004)
2019	1	Concordia	Federación	2292	c(-57.9194395, -30.9856574)
2019	1	Concordia	Gualeguay	2195	c(-59.3106789, -33.1504259)
2019	1	Concordia	Mendoza, Ciudad de	760	c(-68.8446177, -32.8894155)
2019	1	Concordia	Miramar	724	c(-62.6759899393274, -30.92652035)
2019	1	Concordia	Miramar	724	c(-57.8387997, -38.2704349)
2019	1	Concordia	Paso de la Patria	442	c(-58.572589, -27.3173037)
2019	1	Concordia	Puerto Yeruá	5904	c(-58.0143686, -31.533997)
2019	1	Concordia	San Bernardo	2274	c(-59.1107154, -34.5568745)
2019	1	Paraná	Aldea Valle María	308	c(-60.5882194, -31.990497)
2019	1	Paraná	Cariló	1504	c(-56.8997873, -37.1611032)
2019	1	Paraná	Cerrito	1154	c(-60.0758114, -31.5804369)
2019	1	Paraná	Ciudad de Buenos Aires	1933	c(-58.4370894, -34.6075682)
2019	1	Paraná	Claromecó	3447	c(-60.0672126, -38.8545815)
2019	1	Paraná	Colón	539	c(-58.1356171, -32.2182804)
2019	1	Paraná	Concepción del Uruguay	14788	c(-58.2320232, -32.4851849)
2019	1	Paraná	Concordia	3222	c(-58.0173305, -31.3972539)
2019	1	Paraná	Concordia	3222	c(-58.0173305, -31.3972539)
2019	1	Paraná	Crespo	2226	c(-60.3062469, -32.0307826)
2019	1	Paraná	Córdoba	16852	c(-64.1834193, -31.4166867)
2019	1	Paraná	Diamante	6740	c(-60.6426494, -32.0670391)
2019	1	Paraná	El Colorado	3474	c(-58.1954385, -32.1797263)
2019	1	Paraná	Federación	12868	c(-57.9194395, -30.9856574)
2019	1	Paraná	General Galarza	2058	c(-59.3957742661545, -32.7214435)
2019	1	Paraná	General Racedo	837	c(-60.4089756, -31.9823735)
2019	1	Paraná	General Ramírez	171	c(-60.2017371, -32.1772159)
2019	1	Paraná	Gualeguaychú	402	c(-58.5103466, -33.0078585)
2019	1	Paraná	Juan José Castelli	154	c(-60.6172908573323, -25.9400529)
2019	1	Paraná	Liebig	1494	c(-58.2475393812472, -32.12804915)
2019	1	Paraná	Mar Azul	877	c(-57.038435883764, -37.34254305)
2019	1	Paraná	María Grande	280	c(-59.9021724, -31.6647722)
2019	1	Paraná	Merlo	278	c(-65.0136903, -32.342558)
2019	1	Paraná	Merlo	278	c(-58.7321695, -34.6604988)
2019	1	Paraná	Oro Verde	414	c(-60.5165484, -31.8254963)
2019	1	Paraná	Pueblo Brugo	740	c(-60.0918469, -31.3874682)
2019	1	Paraná	Pueblo General Belgrano	2406	c(-58.4684427, -33.0171621)
2019	1	Paraná	Punilla	1116	c(-64.4682370264516, -31.27902765)
